"","study","subject","pipeline","index","fwhm","scheme"
"8574","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",1,4.10995301547272,"DSI 258"
"8575","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",2,4.09723443699144,"DSI 258"
"8576","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",3,4.10379196495473,"DSI 258"
"8577","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",4,4.10847602602451,"DSI 258"
"8578","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",5,4.10884374275496,"DSI 258"
"8579","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",6,4.13230272857576,"DSI 258"
"8580","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",7,4.14595712805221,"DSI 258"
"8581","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",8,4.42890186467129,"DSI 258"
"8582","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",9,4.129321460586,"DSI 258"
"8583","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",10,4.41712996361528,"DSI 258"
"8584","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",11,4.1418341854922,"DSI 258"
"8585","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",12,4.14805419301664,"DSI 258"
"8586","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",13,4.14428911173233,"DSI 258"
"8587","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",14,4.13441164623676,"DSI 258"
"8588","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",15,4.1586758393427,"DSI 258"
"8589","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",16,4.15167467253774,"DSI 258"
"8590","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",17,4.12864832700692,"DSI 258"
"8591","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",18,4.16290286484314,"DSI 258"
"8592","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",19,4.14717405483244,"DSI 258"
"8593","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",20,4.13104187275746,"DSI 258"
"8594","DSI 258","54ba8148caa4b540ff23a2d6b7fd34baad4b6b8c733667f4e0801cca37800961","QSIPrep",21,4.15720378835439,"DSI 258"
"8595","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",0,4.24139789631661,"DSI 258"
"8596","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",1,4.22626011238933,"DSI 258"
"8597","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",2,4.24476788484598,"DSI 258"
"8598","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",3,4.24218267250028,"DSI 258"
"8599","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",4,4.22378302202883,"DSI 258"
"8600","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",5,4.20281177382455,"DSI 258"
"8601","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",6,4.23678579766546,"DSI 258"
"8602","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",7,4.23095757839879,"DSI 258"
"8603","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",8,4.21369312140269,"DSI 258"
"8604","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",9,4.22773372248139,"DSI 258"
"8605","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",10,4.25076037843562,"DSI 258"
"8606","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",11,4.23152004494756,"DSI 258"
"8607","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",12,4.21232515668,"DSI 258"
"8608","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",13,4.23226582901344,"DSI 258"
"8609","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",14,4.25440883747363,"DSI 258"
"8610","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",15,4.21532719679738,"DSI 258"
"8611","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",16,4.19668407183335,"DSI 258"
"8612","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",17,4.2229083157928,"DSI 258"
"8613","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",18,4.24135713847116,"DSI 258"
"8614","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",19,4.23793426569656,"DSI 258"
"8615","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",20,4.26080279820819,"DSI 258"
"8616","DSI 258","415856ad2882ac1b2afb412ba656ca5b778f3cd313fa19d5b24f2604f0aea031","QSIPrep",21,4.2648402697431,"DSI 258"
"8617","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",0,4.23072035093259,"DSI 258"
"8618","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",1,4.23955911825764,"DSI 258"
"8619","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",2,4.41270620508401,"DSI 258"
"8620","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",3,4.21084334556651,"DSI 258"
"8621","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",4,4.20005291009571,"DSI 258"
"8622","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",5,4.21942364195066,"DSI 258"
"8623","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",6,4.20977670434931,"DSI 258"
"8624","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",7,4.22350496518981,"DSI 258"
"8625","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",8,4.24218843053502,"DSI 258"
"8626","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",9,4.25442431140858,"DSI 258"
"8627","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",10,4.23971126465595,"DSI 258"
"8628","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",11,4.26615256814233,"DSI 258"
"8629","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",12,4.25566048603072,"DSI 258"
"8630","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",13,4.23729895719513,"DSI 258"
"8631","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",14,4.2590252271795,"DSI 258"
"8632","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",15,4.24823561878358,"DSI 258"
"8633","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",16,4.24860214919153,"DSI 258"
"8634","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",17,4.25402593264174,"DSI 258"
"8635","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",18,4.27294707958313,"DSI 258"
"8636","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",19,4.26409586100693,"DSI 258"
"8637","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",20,4.27888808593835,"DSI 258"
"8638","DSI 258","a6826df4535efa0dd410ce750487a1c2e7d2d01e80abc6b86d3b300df449bce0","QSIPrep",21,4.25228806155511,"DSI 258"
"8639","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",0,4.31455403713678,"DSI 258"
"8640","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",1,4.48263532121022,"DSI 258"
"8641","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",2,4.35923438102931,"DSI 258"
"8642","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",3,4.3361756629975,"DSI 258"
"8643","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",4,4.34284955576029,"DSI 258"
"8644","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",5,4.36258680383118,"DSI 258"
"8645","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",6,4.36834599933121,"DSI 258"
"8646","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",7,4.61206643439734,"DSI 258"
"8647","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",8,4.35180155304846,"DSI 258"
"8648","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",9,4.36182538589614,"DSI 258"
"8649","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",10,4.3825951144107,"DSI 258"
"8650","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",11,4.34323439470167,"DSI 258"
"8651","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",12,4.34699996435357,"DSI 258"
"8652","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",13,4.35777849584669,"DSI 258"
"8653","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",14,4.37161791494582,"DSI 258"
"8654","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",15,4.62725005691663,"DSI 258"
"8655","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",16,4.3468562231441,"DSI 258"
"8656","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",17,4.36866762542197,"DSI 258"
"8657","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",18,4.3877537073434,"DSI 258"
"8658","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",19,4.41076372275167,"DSI 258"
"8659","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",20,4.4157888771447,"DSI 258"
"8660","DSI 258","8266bae217aea3e0d406eb44db3998f7c71ad97a8a193e33fe21fd533bc32bef","QSIPrep",21,4.40632131566903,"DSI 258"
"8661","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",0,4.34642875719473,"DSI 258"
"8662","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",1,4.36337844733166,"DSI 258"
"8663","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",2,4.36024270526241,"DSI 258"
"8664","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",3,4.33400780712457,"DSI 258"
"8665","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",4,4.35262702272168,"DSI 258"
"8666","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",5,4.35499970076105,"DSI 258"
"8667","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",6,4.34930893878561,"DSI 258"
"8668","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",7,4.35345435396749,"DSI 258"
"8669","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",8,4.35986015717123,"DSI 258"
"8670","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",9,4.36152243254486,"DSI 258"
"8671","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",10,4.36920893750106,"DSI 258"
"8672","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",11,4.34383478608938,"DSI 258"
"8673","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",12,4.36323897953433,"DSI 258"
"8674","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",13,4.36135587269605,"DSI 258"
"8675","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",14,4.37943893965999,"DSI 258"
"8676","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",15,4.36981101710813,"DSI 258"
"8677","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",16,4.37821777872878,"DSI 258"
"8678","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",17,4.38576015574705,"DSI 258"
"8679","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",18,4.40319231794477,"DSI 258"
"8680","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",19,4.36292198832149,"DSI 258"
"8681","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",20,4.38417344316735,"DSI 258"
"8682","DSI 258","e94164b2b8abd19dc47e97336dd206367ccadb5430272d4fd24c2ea8d26cd7da","QSIPrep",21,4.39451347736552,"DSI 258"
"8683","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",0,4.33895682796799,"DSI 258"
"8684","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",1,4.50247360460504,"DSI 258"
"8685","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",2,4.27811731576182,"DSI 258"
"8686","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",3,4.29083109476518,"DSI 258"
"8687","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",4,4.30015101536052,"DSI 258"
"8688","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",5,4.29699081870385,"DSI 258"
"8689","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",6,4.28408865086824,"DSI 258"
"8690","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",7,4.29248331651593,"DSI 258"
"8691","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",8,4.29988753857441,"DSI 258"
"8692","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",9,4.32198317442869,"DSI 258"
"8693","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",10,4.33171405376389,"DSI 258"
"8694","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",11,4.30621411263093,"DSI 258"
"8695","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",12,4.30837795792004,"DSI 258"
"8696","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",13,4.3098518690661,"DSI 258"
"8697","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",14,4.35034935172042,"DSI 258"
"8698","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",15,4.32049163021352,"DSI 258"
"8699","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",16,4.32748605418169,"DSI 258"
"8700","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",17,4.31191625736537,"DSI 258"
"8701","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",18,4.31538544809312,"DSI 258"
"8702","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",19,4.33162657547259,"DSI 258"
"8703","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",20,4.33921854894023,"DSI 258"
"8704","DSI 258","db4da1aa41efab1106aa6bf5f2beec391f0297f4a37ecbb0665d58924ce60d3c","QSIPrep",21,4.33138700876208,"DSI 258"
"8705","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",0,4.41655486958604,"DSI 258"
"8706","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",1,4.42237438234722,"DSI 258"
"8707","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",2,4.42065670724208,"DSI 258"
"8708","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",3,4.36929535340552,"DSI 258"
"8709","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",4,4.43427689702692,"DSI 258"
"8710","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",5,4.43418100825401,"DSI 258"
"8711","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",6,4.39767018819511,"DSI 258"
"8712","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",7,4.54846684716861,"DSI 258"
"8713","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",8,4.43592465364643,"DSI 258"
"8714","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",9,4.37487713866288,"DSI 258"
"8715","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",10,4.51152145050256,"DSI 258"
"8716","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",11,4.44017844998568,"DSI 258"
"8717","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",12,4.45969287985719,"DSI 258"
"8718","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",13,4.45426988958649,"DSI 258"
"8719","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",14,4.46051776671614,"DSI 258"
"8720","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",15,4.44630293296697,"DSI 258"
"8721","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",16,4.45454394358991,"DSI 258"
"8722","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",17,4.44444583455379,"DSI 258"
"8723","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",18,4.43765746893024,"DSI 258"
"8724","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",19,4.39669692206651,"DSI 258"
"8725","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",20,4.45769110627924,"DSI 258"
"8726","DSI 258","a4ef191fdb5d2c0dc7817ca625797bd0023cdacc18de58d6ccd0a31858c45cc6","QSIPrep",21,4.46158369443966,"DSI 258"
"8727","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",0,4.40000798407988,"DSI 258"
"8728","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",1,4.39720062399605,"DSI 258"
"8729","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",2,4.3839890422878,"DSI 258"
"8730","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",3,4.37822183182481,"DSI 258"
"8731","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",4,4.37634210835107,"DSI 258"
"8732","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",5,4.39801424461986,"DSI 258"
"8733","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",6,4.40845652606213,"DSI 258"
"8734","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",7,4.43081851239541,"DSI 258"
"8735","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",8,4.42165592102313,"DSI 258"
"8736","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",9,4.42638386451206,"DSI 258"
"8737","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",10,4.41064790290955,"DSI 258"
"8738","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",11,4.43885723977482,"DSI 258"
"8739","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",12,4.4152667171662,"DSI 258"
"8740","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",13,4.44558707756058,"DSI 258"
"8741","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",14,4.43589683811844,"DSI 258"
"8742","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",15,4.43510674648671,"DSI 258"
"8743","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",16,4.44317499399508,"DSI 258"
"8744","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",17,4.43388662404925,"DSI 258"
"8745","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",18,4.41950062400604,"DSI 258"
"8746","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",19,4.43866976373751,"DSI 258"
"8747","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",20,4.4649692643234,"DSI 258"
"8748","DSI 258","095a7e4102969860d9444b5300e876e0bc2aee158c4f5f1c54695046e9dd2ffa","QSIPrep",21,4.45345559721452,"DSI 258"
"8749","DSI 258","b7e5f8e217cd4e13c30a165f1d502e4f1a48f2bcaadeeee7dc5a23f2054f615a","QSIPrep",0,4.40663638260981,"DSI 258"
"8750","DSI 258","b7e5f8e217cd4e13c30a165f1d502e4f1a48f2bcaadeeee7dc5a23f2054f615a","QSIPrep",1,4.41149621054378,"DSI 258"
